fname,label
clip_26f2ad86a.wav,right
clip_1c89ba9c6.wav,off
clip_4a7bdd5d9.wav,right
clip_3a2832b3a.wav,left
clip_0179f599f.wav,yes
clip_5e74c95c3.wav,go
clip_1d1089b30.wav,unknown
clip_600f72b3d.wav,no
clip_4f7a43267.wav,no
clip_4b57dd012.wav,no
clip_10fd8424e.wav,off
clip_692ebb60f.wav,yes
clip_178f2a0af.wav,no
clip_078689cd4.wav,up
clip_692327c47.wav,no
clip_11ad58903.wav,on
clip_1309efc69.wav,unknown
clip_645313a26.wav,silence
clip_6993c95fb.wav,no
clip_20018258a.wav,unknown
clip_3b340c076.wav,no
clip_32e8c37b0.wav,stop
clip_5a9574806.wav,off
clip_2c7f328b1.wav,on
clip_3e544494c.wav,up
clip_517015bc0.wav,up
clip_017ff5776.wav,on
clip_29c2b017a.wav,on
clip_5ff6bfd5a.wav,no
clip_55c81b982.wav,down
clip_245c54470.wav,no
clip_36f5b0106.wav,no
clip_496962d5a.wav,no
clip_1e647d0c9.wav,right
clip_64efa5997.wav,no
clip_356fdb002.wav,no
clip_4e9384d68.wav,left
clip_2455d49af.wav,unknown
clip_34d43044a.wav,no
clip_12dcd84f9.wav,no
clip_33babeb40.wav,on
clip_1f3356a46.wav,no
clip_3dde48883.wav,no
clip_6df773b5e.wav,right
clip_326a7ba85.wav,no
clip_056e62c6b.wav,stop
clip_002ddecb8.wav,right
clip_42cbec458.wav,no
clip_4feea9fa2.wav,no
clip_547adad2b.wav,down
clip_6059bfedc.wav,no
clip_0703cc029.wav,unknown
clip_56e94c3ec.wav,on
clip_363a63327.wav,yes
clip_420fb5c14.wav,yes
clip_2b21f0bec.wav,no
clip_0b6977b22.wav,no
clip_6cdf0c268.wav,unknown
clip_4da30f7a3.wav,yes
clip_03018e36e.wav,right
clip_5e46601ef.wav,on
clip_647e7b98b.wav,go
clip_44baadbef.wav,left
clip_4399a4776.wav,off
clip_42165bdcd.wav,go
clip_55329f61d.wav,silence
clip_2bfb0791d.wav,off
clip_49eabd263.wav,unknown
clip_1634ca69d.wav,no
clip_347f871cd.wav,yes
clip_4ea6520e5.wav,yes
clip_35b44c189.wav,silence
clip_0459e8fe2.wav,on
clip_258b02e83.wav,yes
clip_4979f9a7f.wav,go
clip_295ac3519.wav,right
clip_120110d74.wav,no
clip_1b722db77.wav,yes
clip_2e6a384e4.wav,yes
clip_6437102c8.wav,off
clip_20582a738.wav,unknown
clip_477679d14.wav,no
clip_60077454c.wav,right
clip_632f4be95.wav,no
clip_0e740e1eb.wav,no
clip_618c174b3.wav,right
clip_018b732f6.wav,on
clip_507f1e2f6.wav,no
clip_0f06fecd4.wav,no
clip_37a6de88c.wav,right
clip_08f6e5d87.wav,down
clip_217cfe61d.wav,off
clip_289207548.wav,stop
clip_2bdb90595.wav,yes
clip_5b542f5d5.wav,stop
clip_48b2495bc.wav,no
clip_1de2783b8.wav,yes
clip_13a9595cd.wav,yes
clip_262b272ad.wav,down
clip_1337fdb51.wav,no
clip_5f1ccb844.wav,no
clip_20e671d43.wav,no
clip_153dc91b2.wav,silence
clip_2d6ef9009.wav,no
clip_416381d5b.wav,no
clip_0410cf796.wav,yes
clip_4c8b4023b.wav,no
clip_075eadd67.wav,on
clip_4f9a288f4.wav,silence
clip_3e18aad76.wav,no
clip_01efcb62e.wav,yes
clip_6e19b0b46.wav,right
clip_6c2a0f850.wav,up
clip_11725e6db.wav,no
clip_04fcbf5e4.wav,stop
clip_189e1523e.wav,yes
clip_19adcbe45.wav,no
clip_53918677e.wav,unknown
clip_4433a50b0.wav,no
clip_026e99d02.wav,go
clip_555e2e857.wav,yes
clip_150fe2542.wav,up
clip_02f325955.wav,go
clip_089d510f8.wav,down
clip_4c4251da4.wav,no
clip_10906acea.wav,unknown
clip_196316d7c.wav,up
clip_2d1bc69f6.wav,unknown
clip_4568c987a.wav,no
clip_12d6d767b.wav,no
clip_47a26557d.wav,yes
clip_590b7b11a.wav,left
clip_2d00fa468.wav,no
clip_53cb1076a.wav,no
clip_1e378c267.wav,stop
clip_1850ff523.wav,no
clip_48b8c4cf6.wav,up
clip_256672ce7.wav,on
clip_540210951.wav,unknown
clip_308c0d481.wav,stop
clip_057d73891.wav,left
clip_2a89b68d9.wav,on
clip_656854e4b.wav,no
clip_53283d81f.wav,no
clip_06da63580.wav,left
clip_26df61927.wav,yes
clip_0e70fffdd.wav,go
clip_579922639.wav,down
clip_33db7cd4e.wav,go
clip_33da4ad75.wav,no
clip_46f7e46d0.wav,no
clip_324303900.wav,no
clip_20519c9f3.wav,no
clip_1b46bced0.wav,stop
clip_0b3394ff3.wav,no
clip_3ebfc99e6.wav,yes
clip_3211ce8ff.wav,no
clip_2e350c8a1.wav,yes
clip_15e7eea9c.wav,no
clip_5237540ad.wav,off
clip_551fa3cb4.wav,yes
clip_0501e06dd.wav,no
clip_20ed32f97.wav,unknown
clip_65de56ae1.wav,yes
clip_1325b8177.wav,off
clip_1e1202858.wav,no
clip_1cd97ecae.wav,no
clip_6963b34bf.wav,go
clip_1ca570ef3.wav,down
clip_33383911a.wav,yes
clip_059b924ec.wav,no
clip_4a829bd01.wav,yes
clip_2859925ea.wav,stop
clip_45c069306.wav,down
clip_1387cbd17.wav,no
clip_40af533f0.wav,up
clip_263de1253.wav,no
clip_4eeaaf066.wav,no
clip_3c364fa9c.wav,no
clip_21bca8a72.wav,no
clip_088b7ca75.wav,go
clip_33e58d2ba.wav,right
clip_4b65f2937.wav,on
clip_0d7095192.wav,go
clip_2aa2e63e3.wav,stop
clip_36493b6dc.wav,off
clip_5fb05fabf.wav,off
clip_326a95560.wav,no
clip_2f9c68fa5.wav,on
clip_17b0c8e2a.wav,unknown
clip_4ff6ce0d9.wav,stop
clip_58dff1310.wav,silence
clip_3ddbcbf76.wav,no
clip_63677e5d4.wav,no
clip_2002df0ef.wav,unknown
clip_6bbf594cc.wav,no
clip_0658f39e9.wav,no
clip_6a1836c02.wav,go
clip_3aeb470e4.wav,right
clip_65a714f22.wav,on
clip_08e7dfc92.wav,on
clip_30cd6158a.wav,on
clip_1d4a314a0.wav,stop
clip_591733f3e.wav,yes
clip_6edfad6b5.wav,off
clip_358431dfd.wav,left
clip_2935eeacf.wav,go
clip_1c8d8ae14.wav,left
clip_163cbdc1c.wav,stop
clip_0b709bb6c.wav,go
clip_593d8bea8.wav,no
clip_10b83546d.wav,silence
clip_50ab13814.wav,right
clip_50b78ab93.wav,silence
clip_46d3f44d3.wav,no
clip_4d1025985.wav,yes
clip_28ae767ad.wav,on
clip_23b770ee2.wav,silence
clip_0e2c67e95.wav,silence
clip_6a4396a8b.wav,go
clip_685414162.wav,off
clip_03edad9bd.wav,yes
clip_27277be03.wav,silence
clip_58c2a0dba.wav,left
clip_3be9977aa.wav,go
clip_5fd166f5c.wav,right
clip_3d322c041.wav,up
clip_219c8d80f.wav,right
clip_4a85a31ff.wav,off
clip_5f6a7010c.wav,no
clip_5039da3ab.wav,no
clip_1a14fd53e.wav,yes
clip_2110817ea.wav,off
clip_61c2352aa.wav,yes
clip_4cc4ed66f.wav,stop
clip_0f2728157.wav,no
clip_2d8552a46.wav,left
clip_39c458f78.wav,stop
clip_04a095106.wav,on
clip_3fe3af83c.wav,no
clip_4bcb7e336.wav,left
clip_5fbe8a0c8.wav,no
clip_52867fd55.wav,yes
clip_5fdf669ff.wav,off
clip_3fe4534c8.wav,unknown
clip_0ab401cd9.wav,up
clip_0d4c51779.wav,no
clip_0f7670284.wav,no
clip_6c1dd2b7b.wav,no
clip_59c76a659.wav,no
clip_6b8ef43ba.wav,no
clip_56048630e.wav,go
clip_02c5292b7.wav,no
clip_152b5a17f.wav,stop
clip_07dc18b14.wav,no
clip_183e789d9.wav,unknown
clip_52dab5369.wav,down
clip_0c4fc7d00.wav,no
clip_56ac8df72.wav,unknown
clip_5b3b4127d.wav,down
clip_0911cafb3.wav,no
clip_5299a2c4d.wav,no
clip_4b6ea0992.wav,no
clip_65924fd74.wav,on
clip_2bec05ded.wav,down
clip_539f970fc.wav,left
clip_4d4f5e74a.wav,down
clip_35e2941ac.wav,go
clip_3973754a7.wav,yes
clip_52198770e.wav,stop
clip_493c19ca8.wav,yes
clip_3fc2fbefa.wav,no
clip_5bb272538.wav,no
clip_396b5f946.wav,no
clip_161283a3e.wav,yes
clip_27cdc57df.wav,off
clip_37f2a4c99.wav,stop
clip_498f154ca.wav,go
clip_091affd61.wav,no
clip_19747c644.wav,right
clip_405c245a4.wav,no
clip_53da01661.wav,no
clip_6cc90d561.wav,left
clip_59eff217f.wav,no
clip_68361700a.wav,down
clip_10d9359e3.wav,silence
clip_38c5203d8.wav,right
clip_4dd99ad57.wav,up
clip_46a27a43f.wav,down
clip_53c8b3fca.wav,stop
clip_36f11b147.wav,no
clip_0629a6d0f.wav,no
clip_4fab279e7.wav,yes
clip_450bb2492.wav,no
clip_54d9177a6.wav,down
clip_2a94551c5.wav,go
clip_09f7786a2.wav,yes
clip_626aa60a8.wav,on
clip_1eb6b0906.wav,off
clip_50256cf2f.wav,go
clip_49911455c.wav,silence
clip_43b93c15a.wav,left
clip_227de25a2.wav,unknown
clip_109ad0bbe.wav,up
clip_0e5c5b7ee.wav,no
clip_62c838d83.wav,stop
clip_5ec06d09a.wav,no
clip_33b2b6afe.wav,off
clip_06f77ce03.wav,no
clip_2f94aa567.wav,no
clip_02e587a38.wav,yes
clip_6d9d6b21e.wav,up
clip_6984d7385.wav,on
clip_4925e4ba4.wav,up
clip_0f6e4b54b.wav,off
clip_1ffe8ab35.wav,yes
clip_5151e80de.wav,no
clip_3c5cc1fb2.wav,yes
clip_3c1431588.wav,go
clip_17edb51b3.wav,right
clip_2eae6b1df.wav,up
clip_489ff8acd.wav,no
clip_1f9f063b7.wav,off
clip_3bd3ee696.wav,no
clip_0595a84d9.wav,no
clip_6c848b868.wav,up
clip_0ab7a70f6.wav,go
clip_4e2aa3e77.wav,on
clip_013e84549.wav,no
clip_084a39345.wav,up
clip_643a1d871.wav,no
clip_4f351843b.wav,right
clip_3228d0fae.wav,right
clip_36a49197f.wav,left
clip_53e95aaac.wav,no
clip_02e2f0ef1.wav,no
clip_51544a237.wav,yes
clip_29ad1f377.wav,up
clip_50405e91f.wav,yes
clip_57dd9d811.wav,no
clip_57accd038.wav,down
clip_60d40986d.wav,no
clip_39da9b746.wav,yes
clip_53cee80d6.wav,stop
clip_4a211ab58.wav,unknown
clip_0edb0f6fb.wav,yes
clip_24c0dc5de.wav,no
clip_673814d82.wav,silence
clip_057458558.wav,right
clip_32c993c75.wav,yes
clip_257d85e95.wav,no
clip_6cc5d2f6c.wav,no
clip_2d9069539.wav,no
clip_35ced7da0.wav,silence
clip_2d0b581fc.wav,no
clip_22b4992a7.wav,silence
clip_42d436cf7.wav,off
clip_461164da0.wav,down
clip_375511d15.wav,off
clip_2a3cfced4.wav,no
clip_1dcffe6b1.wav,yes
clip_3d0d1c0cb.wav,no
clip_2592a87d7.wav,up
clip_1abf0ac2e.wav,silence
clip_131637964.wav,right
clip_1cfa6527c.wav,left
clip_4ab43654c.wav,silence
clip_3dde6fb43.wav,no
clip_017778aca.wav,on
clip_3444b701e.wav,go
clip_3837e09c0.wav,stop
clip_5e4578b34.wav,no
clip_06a543ccd.wav,no
clip_3f0c3c019.wav,no
clip_65784d40d.wav,stop
clip_548f93a79.wav,no
clip_6d7036075.wav,right
clip_1fe607322.wav,yes
clip_24d3ef136.wav,go
clip_1584c19e4.wav,on
clip_6ba6aab8c.wav,no
clip_04473c73d.wav,no
clip_1e1fdb300.wav,silence
clip_3ee58624b.wav,silence
clip_65132d87d.wav,no
clip_17bd11eac.wav,no
clip_5cef1a5dc.wav,unknown
clip_34a060c91.wav,stop
clip_5fa961491.wav,yes
clip_29b1d35c0.wav,no
clip_598022203.wav,off
clip_399484ad8.wav,no
clip_241030be7.wav,silence
clip_4975b609a.wav,stop
clip_0eef345c1.wav,up
clip_17019f29e.wav,go
clip_06a351b4b.wav,go
clip_512561351.wav,silence
clip_186b9937f.wav,go
clip_4d0d0cebd.wav,down
clip_31f0ec141.wav,down
clip_41e752990.wav,no
clip_09f643436.wav,right
clip_50540c4b3.wav,no
clip_2dfccc50d.wav,silence
clip_16ccfd688.wav,yes
clip_51c6ed1c3.wav,no
clip_641c142b2.wav,no
clip_44ce95a68.wav,no
clip_6e79b8921.wav,no
clip_53e2e1eb8.wav,right
clip_18547dab4.wav,up
clip_43c729ad2.wav,off
clip_238547b5e.wav,up
clip_4ec4cf4f6.wav,down
clip_21a7c5131.wav,silence
clip_3c61075e7.wav,silence
clip_3a674b69c.wav,silence
clip_57f1d98e1.wav,unknown
clip_2040444f8.wav,stop
clip_0558f4087.wav,unknown
clip_26f1df431.wav,no
clip_3006275e3.wav,stop
clip_3aaddef44.wav,no
clip_66fde554f.wav,right
clip_5d689d68c.wav,on
clip_0b6b56bdf.wav,no
clip_60d8427b5.wav,no
clip_4979fd414.wav,right
clip_06cd2d339.wav,down
clip_54bf8d5ef.wav,silence
clip_58f86f2f5.wav,no
clip_014413e5a.wav,yes
clip_5802728d5.wav,yes
clip_1baa084bc.wav,no
clip_10ea1b581.wav,unknown
clip_4e4c46160.wav,stop
clip_516a6937f.wav,off
clip_5e7912f52.wav,no
clip_3d3f1a39f.wav,yes
clip_62c33226e.wav,no
clip_31f690196.wav,yes
clip_51a1eb891.wav,no
clip_61285e421.wav,up
clip_301334c60.wav,right
clip_0647b362a.wav,unknown
clip_548bf40d1.wav,unknown
clip_15fb2f7d1.wav,left
clip_202b8489f.wav,right
clip_0f2f5d127.wav,left
clip_26804ddde.wav,silence
clip_2a420c6fd.wav,no
clip_68d48d2d9.wav,on
clip_5ac4f6daf.wav,no
clip_4b299bb92.wav,off
clip_1d75cebad.wav,silence
clip_433156a3f.wav,no
clip_1a8b1bbdf.wav,off
clip_55df8fd56.wav,no
clip_2508f47ea.wav,go
clip_1e6c84b34.wav,no
clip_2b52a0564.wav,off
clip_5ea044bd3.wav,down
clip_587f38f7d.wav,silence
clip_4b36f7230.wav,no
clip_57a8b993e.wav,off
clip_4734cff62.wav,no
clip_1417523b6.wav,stop
clip_66ebfdb1a.wav,no
clip_1af45fcff.wav,no
clip_37823d8a8.wav,no
clip_51df90745.wav,no
clip_5cea9b46b.wav,left
clip_48e39f619.wav,on
clip_1a23cbb1e.wav,no
clip_50daeb9a5.wav,go
clip_57d816449.wav,no
clip_26799b0e2.wav,silence
clip_416e5412d.wav,no
clip_5e4da7e7f.wav,off
clip_117f679d8.wav,off
clip_3f2bef99f.wav,no
clip_078c9e61a.wav,no
clip_266a30905.wav,no
clip_0272ab694.wav,go
clip_4a635adb6.wav,go
clip_35566552a.wav,unknown
clip_2fb32aab2.wav,go
clip_1d6cf2dc2.wav,no
clip_306854517.wav,on
clip_29f950a8d.wav,no
clip_62a63af1a.wav,yes
clip_497fa7ad4.wav,no
clip_1fc96f27d.wav,unknown
clip_5aa4befb7.wav,left
clip_14e5d7897.wav,no
clip_53142ec03.wav,no
clip_0d7d2b058.wav,stop
clip_169b44d94.wav,no
clip_31a9dbffd.wav,no
clip_5b58ac3d8.wav,right
clip_4bb6367ec.wav,no
clip_5cdba66e5.wav,yes
clip_5206fdcfc.wav,off
clip_09d7a1e6a.wav,stop
clip_053336263.wav,no
clip_22283ff15.wav,stop
clip_44f9088ab.wav,on
clip_017a58478.wav,no
clip_4e5ef42a6.wav,no
clip_4ff7eb5f1.wav,left
clip_40467eb91.wav,no
clip_1108edf9c.wav,unknown
clip_31ceda211.wav,unknown
clip_685690769.wav,yes
clip_181b42b2c.wav,no
clip_2e3f81ef7.wav,no
clip_59e658386.wav,up
clip_0d5ee0702.wav,no
clip_59a963bb1.wav,no
clip_36e62b21b.wav,no
clip_6cb01a188.wav,yes
clip_582274c38.wav,up
clip_4e0328027.wav,unknown
clip_102f4768c.wav,no
clip_5ce674e08.wav,unknown
clip_4d231bce8.wav,no
clip_5de866086.wav,no
clip_03e902625.wav,unknown
clip_18973295f.wav,off
clip_28df465c8.wav,yes
clip_4d8ac77fe.wav,no
clip_6d79d8459.wav,right
clip_23a371d03.wav,up
clip_0e1cf53e4.wav,off
clip_0d72dd5c8.wav,no
clip_610782308.wav,no
clip_139a65098.wav,yes
clip_206ec4a0a.wav,go
clip_436b85a01.wav,right
clip_59749ffeb.wav,unknown
clip_0feca7d8e.wav,no
clip_20b5b696a.wav,no
clip_67e07149d.wav,no
clip_3579a3613.wav,no
clip_190599b46.wav,no
clip_4746fa945.wav,no
clip_2427d138b.wav,no
clip_4e494bd14.wav,unknown
clip_03f1b9994.wav,no
clip_4ee9f2220.wav,no
clip_37b3d77f6.wav,no
clip_0fbe0c449.wav,no
clip_21336ebd4.wav,no
clip_3cdf99e15.wav,no
clip_26f0644b4.wav,right
clip_6e4b3a090.wav,unknown
clip_562cf9c46.wav,no
clip_1cf8cbd79.wav,up
clip_5dbf5b8f6.wav,no
clip_54ef8bffb.wav,yes
clip_379684bf0.wav,unknown
clip_5546dff25.wav,right
clip_6e2357a67.wav,no
clip_4e63c02bc.wav,yes
clip_1b2009e5e.wav,no
clip_5a099be00.wav,no
clip_50436b69d.wav,no
clip_27a0b6533.wav,on
clip_64f178315.wav,unknown
clip_201c8d1d6.wav,left
clip_102f97856.wav,yes
clip_448873c8e.wav,go
clip_2d0c9e3a2.wav,on
clip_43f17e062.wav,go
clip_614ac8bfb.wav,right
clip_1e26d657d.wav,no
clip_2956ee03f.wav,stop
clip_5662ac787.wav,no
clip_66cecf366.wav,yes
clip_4a3dd79b7.wav,on
clip_16a357e0c.wav,no
clip_4391d3e98.wav,left
clip_49a2e25fb.wav,no
clip_6cf37240e.wav,no
clip_1abfb5940.wav,no
clip_445001661.wav,no
clip_42a268655.wav,no
clip_26313547b.wav,stop
clip_205b84a31.wav,unknown
clip_1dd98aee0.wav,up
clip_5eb7ef4e5.wav,stop
clip_61ec225fc.wav,no
clip_69950b0c6.wav,on
clip_4af04ddc5.wav,no
clip_5ebd73798.wav,left
clip_0ac58ff09.wav,stop
clip_3c5e2cb22.wav,no
clip_0f87dc032.wav,right
clip_4c5a823d0.wav,yes
clip_2bba5d194.wav,yes
clip_1832f16e4.wav,on
clip_114a3f0ad.wav,off
clip_4154cbf2d.wav,no
clip_00e2b358c.wav,no
clip_457c8474f.wav,no
clip_551a39ee6.wav,right
clip_1f2084fd5.wav,silence
clip_20ee9909b.wav,no
clip_65eb058a9.wav,go
clip_16171836d.wav,no
clip_2d2efc94d.wav,no
clip_09548b684.wav,yes
clip_5a7ca1a05.wav,no
clip_425dc1742.wav,go
clip_38a3bcee0.wav,unknown
clip_4960390ba.wav,go
clip_2b2feedd2.wav,yes
clip_023ef742f.wav,no
clip_1a776b9d5.wav,left
clip_205d76811.wav,no
clip_0bd4c9b56.wav,up
clip_632a3ae36.wav,yes
clip_634c856b5.wav,left
clip_13f4f3999.wav,go
clip_6ba80e888.wav,up
clip_43b2f463f.wav,no
clip_11cc39bea.wav,unknown
clip_5527f267a.wav,up
clip_468f797e9.wav,right
clip_615ee0026.wav,no
clip_63dcda049.wav,silence
clip_142cd7c07.wav,no
clip_585906f42.wav,no
clip_693dee560.wav,off
clip_3aa03a79f.wav,stop
clip_47de61ede.wav,on
clip_2bfb049bb.wav,left
clip_24138d55e.wav,stop
clip_6a0c7c073.wav,on
clip_5b5a26d17.wav,no
clip_3ae06810e.wav,no
clip_0a90aac9c.wav,no
clip_3d7ef53ac.wav,no
clip_20610ddfe.wav,no
clip_1ad0f6dac.wav,right
clip_37f928790.wav,no
clip_3f0e094b5.wav,on
clip_2432522f8.wav,on
clip_32b6e69ca.wav,left
clip_4a4790cdf.wav,no
clip_617f195cf.wav,no
clip_4d8ed3ebf.wav,no
clip_01680bd44.wav,off
clip_527c53f93.wav,off
clip_025f871c5.wav,no
clip_1bc50134d.wav,down
clip_5ab3d5d79.wav,no
clip_0fe9089ef.wav,stop
clip_4aced7ddb.wav,left
clip_19972f147.wav,silence
clip_62dd568b4.wav,up
clip_6990f1e95.wav,no
clip_5097c7ac1.wav,go
clip_6d34c2274.wav,yes
clip_324e119b1.wav,left
clip_3530b7a2d.wav,unknown
clip_362763def.wav,left
clip_61a53e12a.wav,down
clip_439f6e83c.wav,off
clip_55b8a8602.wav,off
clip_2aa933ad9.wav,down
clip_0d4068995.wav,no
clip_5f7242371.wav,up
clip_3e48bd9e8.wav,on
clip_1a570b66e.wav,go
clip_144022b6b.wav,silence
clip_15c1bb728.wav,on
clip_0c807d94a.wav,no
clip_62cad75f3.wav,no
clip_366a7263c.wav,on
clip_4b82fa26b.wav,no
clip_429aa439d.wav,stop
clip_05bc51811.wav,no
clip_21230bfee.wav,on
clip_5a2ec3955.wav,unknown
clip_6010d92f3.wav,no
clip_624cb655a.wav,no
clip_17c4e5c59.wav,yes
clip_019702459.wav,stop
clip_0d7cfd519.wav,no
clip_215155b10.wav,no
clip_6b0949a4f.wav,no
clip_3a948505a.wav,no
clip_40f4d1879.wav,down
clip_1b18cec94.wav,unknown
clip_086940265.wav,no
clip_558adb18c.wav,right
clip_647ab6abe.wav,go
clip_1e84fcb21.wav,off
clip_1b8d0fb39.wav,no
clip_4724aec79.wav,no
clip_106785c09.wav,unknown
clip_4ffd354ae.wav,silence
clip_0dfb44d6e.wav,no
clip_1fdb52625.wav,no
clip_0c5a99bb8.wav,yes
clip_3b271742b.wav,off
clip_2ca0f7286.wav,up
clip_4f5515275.wav,no
clip_37ad4741f.wav,yes
clip_16a5aab69.wav,on
clip_035a545fd.wav,no
clip_4538c24c3.wav,silence
clip_227a29f1d.wav,right
clip_5780e6f83.wav,no
clip_53a7c3d21.wav,no
clip_66edd3f35.wav,left
clip_01cc946e9.wav,no
clip_5500c53d2.wav,off
clip_4b63615e4.wav,no
clip_5635e0943.wav,up
clip_6e0e4103c.wav,left
clip_4b7bb18f4.wav,stop
clip_18f6a64da.wav,go
clip_114d9205a.wav,off
clip_3f6a32b73.wav,yes
clip_191156b6b.wav,off
clip_2d3c09a28.wav,no
clip_2bcbbb4d4.wav,left
clip_051da5d06.wav,yes
clip_2f221a301.wav,no
clip_154203a2f.wav,stop
clip_5e6857060.wav,yes
clip_1492b416c.wav,stop
clip_4f0caf257.wav,no
clip_2ec74387a.wav,right
clip_5e0617c43.wav,left
clip_28703b962.wav,no
clip_504f0f249.wav,unknown
clip_447ae57d6.wav,off
clip_34e7251f9.wav,go
clip_4798908ff.wav,no
clip_5a5c06252.wav,no
clip_1b7d3939a.wav,left
clip_4a08c0011.wav,no
clip_5177c14a4.wav,unknown
clip_3f2a1fd23.wav,off
clip_34074e8c8.wav,no
clip_227da95a3.wav,no
clip_4c1c050ad.wav,yes
clip_5b7c9caf9.wav,no
clip_06f0a4966.wav,right
clip_0555af262.wav,no
clip_3244b1e72.wav,no
clip_55185775e.wav,down
clip_50217d3f2.wav,stop
clip_5152f7b1a.wav,right
clip_67ef90789.wav,left
clip_62af35566.wav,left
clip_0d25b1efa.wav,no
clip_2c35243b6.wav,up
clip_6eae9fe05.wav,no
clip_5834f0e7f.wav,yes
clip_221c0f75d.wav,stop
clip_55988b575.wav,yes
clip_04546d26d.wav,down
clip_011385aab.wav,no
clip_2620571df.wav,no
clip_083f4cc31.wav,no
clip_1b657f8e2.wav,no
clip_0a657a73e.wav,on
clip_662fa82d3.wav,yes
clip_080b9b707.wav,on
clip_1c55bf13b.wav,yes
clip_660fed4c5.wav,stop
clip_6eab64775.wav,left
clip_4b084bc45.wav,no
clip_6d174a85f.wav,no
clip_033c1f1a0.wav,off
clip_04e97c719.wav,no
clip_469ca9ac5.wav,no
clip_5be4f6b9e.wav,down
clip_2b132a738.wav,on
clip_2e907aea3.wav,on
clip_0504e9f70.wav,yes
clip_5c94b5753.wav,no
clip_6c235c7b9.wav,yes
clip_08c1c042f.wav,yes
clip_648fbd13f.wav,no
clip_4ee5e78d6.wav,no
clip_627664340.wav,yes
clip_4a9ae1dc8.wav,yes
clip_61369929e.wav,yes
clip_66d9d261b.wav,no
clip_1ea7a27a7.wav,no
clip_4f0cc2ff1.wav,go
clip_43be29824.wav,no
clip_01848a8ee.wav,unknown
clip_67fb7a94e.wav,off
clip_552439609.wav,no
clip_4f67ad65f.wav,up
clip_4393cdb3b.wav,no
clip_22460b260.wav,no
clip_2d8666793.wav,go
clip_49365d41f.wav,no
clip_3b1419f0e.wav,on
clip_4e00e0125.wav,right
clip_50c459e5d.wav,left
clip_2dd5f7384.wav,stop
clip_27668ce69.wav,down
clip_6d0f245df.wav,stop
clip_354d16b0b.wav,off
clip_552d84977.wav,silence
clip_35f21d557.wav,up
clip_0a24ebc1c.wav,right
clip_4b2d457ec.wav,no
clip_31f61d72d.wav,no
clip_0d139cae7.wav,down
clip_3a0630d95.wav,up
clip_50f1dd4d0.wav,no
clip_241b06372.wav,no
clip_5b917d622.wav,up
clip_313e38f9d.wav,up
clip_350c182b8.wav,no
clip_3722fafca.wav,no
clip_6bb327b94.wav,left
clip_083787e45.wav,no
clip_598da94b3.wav,unknown
clip_4c9536da6.wav,silence
clip_49b899ea2.wav,right
clip_35e396573.wav,no
clip_5393306b0.wav,left
clip_08f1f8903.wav,yes
clip_59cb046fc.wav,no
clip_57722c676.wav,right
clip_580745276.wav,off
clip_55f7f71f3.wav,down
clip_48dc1d869.wav,no
clip_15330e0fd.wav,unknown
clip_422f96508.wav,no
clip_172779fd7.wav,yes
clip_1adcfc314.wav,yes
clip_384c6a1ed.wav,stop
clip_2c26afb35.wav,go
clip_318e71602.wav,left
clip_0d1c2f328.wav,on
clip_49dcdfb97.wav,no
clip_47128e0f8.wav,silence
clip_089916842.wav,silence
clip_1935cf349.wav,no
clip_61b6feb96.wav,yes
clip_09ee72903.wav,no
clip_0c2eccb25.wav,no
clip_2137d5af7.wav,no
clip_317de3b6f.wav,go
clip_627afd116.wav,no
clip_050d889dd.wav,on
clip_6a70c44aa.wav,unknown
clip_11b4a5342.wav,on
clip_026fede9d.wav,left
clip_04e97dfdb.wav,no
clip_6e0b17835.wav,yes
clip_6dcdb6451.wav,left
clip_50bd121ca.wav,no
clip_08e8dcb20.wav,right
clip_2b8e487c8.wav,off
clip_52585d65d.wav,yes
clip_04d169ada.wav,no
clip_321b9ff30.wav,on
clip_2a7af8b74.wav,off
clip_296708eb3.wav,yes
clip_64318ed7e.wav,stop
clip_69785c5f6.wav,on
clip_15502e14f.wav,off
clip_4901d215e.wav,no
clip_081392d59.wav,no
clip_65cbfcb0e.wav,right
clip_698829163.wav,no
clip_6060664c4.wav,right
clip_4cd0d5499.wav,no
clip_5f5d4c48d.wav,no
clip_13b19bde9.wav,no
clip_23f07297e.wav,yes
clip_248dd95d1.wav,yes
clip_1449f3e3e.wav,go
clip_22456bcc6.wav,silence
clip_4331a0719.wav,unknown
clip_329650558.wav,no
clip_532e8c557.wav,up
clip_14457c698.wav,yes
clip_072b064df.wav,no
clip_25b584118.wav,no
clip_69032c877.wav,unknown
clip_037e9589f.wav,no
clip_47a1e650c.wav,go
clip_2708f6ae9.wav,silence
clip_2234e9137.wav,on
clip_5e232f140.wav,no
clip_294ff3fdb.wav,unknown
clip_2bb18d3cd.wav,no
clip_4c3631b6d.wav,off
clip_10f557992.wav,no
clip_428b5e307.wav,up
clip_5137bd149.wav,no
clip_17bd394ce.wav,no
clip_481641a06.wav,yes
clip_187133201.wav,silence
clip_3d50e9b6e.wav,no
clip_2e8c62f4d.wav,on
clip_002ca848d.wav,no
clip_568297e5d.wav,stop
clip_599d32c43.wav,yes
clip_1aee6e986.wav,go
clip_43d8a165f.wav,no
clip_2df2d7bdb.wav,no
clip_269516607.wav,up
clip_01c1fe6b9.wav,go
clip_511ea5377.wav,no
clip_566eb96a7.wav,go
